일자|시간|구분,공급량
2019-01-24 15 H,527.6309717183085
2019-01-24 16 H,527.6309717183085
2019-01-24 17 H,527.6309717183085
2019-01-24 18 H,527.6309717183085
2019-01-24 19 H,527.6309717183085
2019-01-24 20 H,527.6309717183085
2019-01-24 21 H,527.6309717183085
2019-01-24 22 H,527.6309717183085
2019-01-24 23 H,527.6309717183085
2019-01-24 24 H,527.6309717183085
2019-01-25 01 H,512.6628957478625
2019-01-25 02 H,512.6628957478625
2019-01-25 03 H,512.6628957478625
2019-01-25 04 H,512.6628957478625
2019-01-25 05 H,512.6628957478625
2019-01-25 06 H,512.6628957478625
2019-01-25 07 H,512.6628957478625
2019-01-25 08 H,512.6628957478625
2019-01-25 09 H,512.6628957478625
2019-01-25 10 H,512.6628957478625
2019-01-25 11 H,512.6628957478625
2019-01-25 12 H,512.6628957478625
2019-01-25 13 H,512.6628957478625
2019-01-25 14 H,512.6628957478625
2019-01-25 15 H,512.6628957478625
2019-01-25 16 H,512.6628957478625
2019-01-25 17 H,512.6628957478625
2019-01-25 18 H,512.6628957478625
2019-01-25 19 H,512.6628957478625
2019-01-25 20 H,512.6628957478625
2019-01-25 21 H,512.6628957478625
2019-01-25 22 H,512.6628957478625
2019-01-25 23 H,512.6628957478625
2019-01-25 24 H,512.6628957478625
2019-01-26 01 H,494.6451675008389
2019-01-26 02 H,494.6451675008389
2019-01-26 03 H,494.6451675008389
2019-01-26 04 H,494.6451675008389
2019-01-26 05 H,494.6451675008389
2019-01-26 06 H,494.6451675008389
2019-01-26 07 H,494.6451675008389
2019-01-26 08 H,494.6451675008389
2019-01-26 09 H,494.6451675008389
2019-01-26 10 H,494.6451675008389
2019-01-26 11 H,494.6451675008389
2019-01-26 12 H,494.6451675008389
2019-01-26 13 H,494.6451675008389
2019-01-26 14 H,494.6451675008389
2019-01-26 15 H,494.6451675008389
2019-01-26 16 H,494.6451675008389
2019-01-26 17 H,494.6451675008389
2019-01-26 18 H,494.6451675008389
2019-01-26 19 H,494.6451675008389
2019-01-26 20 H,494.6451675008389
2019-01-26 21 H,494.6451675008389
2019-01-26 22 H,494.6451675008389
2019-01-26 23 H,494.6451675008389
2019-01-26 24 H,494.6451675008389
2019-01-27 01 H,487.1258104489276
2019-01-27 02 H,487.1258104489276
2019-01-27 03 H,487.1258104489276
2019-01-27 04 H,487.1258104489276
2019-01-27 05 H,487.1258104489276
2019-01-27 06 H,487.1258104489276
2019-01-27 07 H,487.1258104489276
2019-01-27 08 H,487.1258104489276
2019-01-27 09 H,487.1258104489276
2019-01-27 10 H,487.1258104489276
2019-01-27 11 H,487.1258104489276
2019-01-27 12 H,487.1258104489276
2019-01-27 13 H,487.1258104489276
2019-01-27 14 H,487.1258104489276
2019-01-27 15 H,487.1258104489276
2019-01-27 16 H,487.1258104489276
2019-01-27 17 H,487.1258104489276
2019-01-27 18 H,487.1258104489276
2019-01-27 19 H,487.1258104489276
2019-01-27 20 H,487.1258104489276
2019-01-27 21 H,487.1258104489276
2019-01-27 22 H,487.1258104489276
2019-01-27 23 H,487.1258104489276
2019-01-27 24 H,487.1258104489276
2019-01-28 01 H,497.66449715870874
2019-01-28 02 H,497.66449715870874
2019-01-28 03 H,497.66449715870874
2019-01-28 04 H,497.66449715870874
2019-01-28 05 H,497.66449715870874
2019-01-28 06 H,497.66449715870874
2019-01-28 07 H,497.66449715870874
2019-01-28 08 H,497.66449715870874
2019-01-28 09 H,497.66449715870874
2019-01-28 10 H,497.66449715870874
2019-01-28 11 H,497.66449715870874
2019-01-28 12 H,497.66449715870874
2019-01-28 13 H,497.66449715870874
2019-01-28 14 H,497.66449715870874
2019-01-28 15 H,497.66449715870874
2019-01-28 16 H,497.66449715870874
2019-01-28 17 H,497.66449715870874
2019-01-28 18 H,497.66449715870874
2019-01-28 19 H,497.66449715870874
2019-01-28 20 H,497.66449715870874
2019-01-28 21 H,497.66449715870874
2019-01-28 22 H,497.66449715870874
2019-01-28 23 H,497.66449715870874
2019-01-28 24 H,497.66449715870874
2019-01-29 01 H,497.66449715870874
2019-01-29 02 H,497.66449715870874
2019-01-29 03 H,497.66449715870874
2019-01-29 04 H,497.66449715870874
2019-01-29 05 H,497.66449715870874
2019-01-29 06 H,497.66449715870874
2019-01-29 07 H,497.66449715870874
2019-01-29 08 H,497.66449715870874
2019-01-29 09 H,497.66449715870874
2019-01-29 10 H,497.66449715870874
2019-01-29 11 H,497.66449715870874
2019-01-29 12 H,497.66449715870874
2019-01-29 13 H,497.66449715870874
2019-01-29 14 H,497.66449715870874
2019-01-29 15 H,497.66449715870874
2019-01-29 16 H,497.66449715870874
2019-01-29 17 H,497.66449715870874
2019-01-29 18 H,497.66449715870874
2019-01-29 19 H,497.66449715870874
2019-01-29 20 H,497.66449715870874
2019-01-29 21 H,497.66449715870874
2019-01-29 22 H,497.66449715870874
2019-01-29 23 H,497.66449715870874
2019-01-29 24 H,497.66449715870874
2019-01-30 01 H,497.66449715870874
2019-01-30 02 H,497.66449715870874
2019-01-30 03 H,497.66449715870874
2019-01-30 04 H,497.66449715870874
2019-01-30 05 H,497.66449715870874
2019-01-30 06 H,497.66449715870874
2019-01-30 07 H,497.66449715870874
2019-01-30 08 H,497.66449715870874
2019-01-30 09 H,497.66449715870874
2019-01-30 10 H,497.66449715870874
2019-01-30 11 H,497.66449715870874
2019-01-30 12 H,497.66449715870874
2019-01-30 13 H,497.66449715870874
2019-01-30 14 H,497.66449715870874
2019-01-30 15 H,497.66449715870874
2019-01-30 16 H,497.66449715870874
2019-01-30 17 H,497.66449715870874
2019-01-30 18 H,497.66449715870874
2019-01-30 19 H,497.66449715870874
2019-01-30 20 H,497.66449715870874
2019-01-30 21 H,497.66449715870874
2019-01-30 22 H,497.66449715870874
2019-01-30 23 H,497.66449715870874
2019-01-30 24 H,497.66449715870874
2019-01-31 01 H,495.4996758355106
2019-01-31 02 H,495.4996758355106
2019-01-31 03 H,495.4996758355106
2019-01-31 04 H,495.4996758355106
2019-01-31 05 H,495.4996758355106
2019-01-31 06 H,495.4996758355106
2019-01-31 07 H,495.4996758355106
2019-01-31 08 H,495.4996758355106
2019-01-31 09 H,495.4996758355106
2019-01-31 10 H,495.4996758355106
2019-01-31 11 H,495.4996758355106
2019-01-31 12 H,495.4996758355106
2019-01-31 13 H,495.4996758355106
2019-01-31 14 H,495.4996758355106
2019-01-31 15 H,495.4996758355106
2019-01-31 16 H,495.4996758355106
2019-01-31 17 H,495.4996758355106
2019-01-31 18 H,495.4996758355106
2019-01-31 19 H,495.4996758355106
2019-01-31 20 H,495.4996758355106
2019-01-31 21 H,495.4996758355106
2019-01-31 22 H,495.4996758355106
2019-01-31 23 H,495.4996758355106
2019-01-31 24 H,495.4996758355106
2019-02-01 01 H,473.3306317728901
2019-02-01 02 H,473.3306317728901
2019-02-01 03 H,473.3306317728901
2019-02-01 04 H,473.3306317728901
2019-02-01 05 H,473.3306317728901
2019-02-01 06 H,473.3306317728901
2019-02-01 07 H,473.3306317728901
2019-02-01 08 H,473.3306317728901
2019-02-01 09 H,473.3306317728901
2019-02-01 10 H,473.3306317728901
2019-02-01 11 H,473.3306317728901
2019-02-01 12 H,473.3306317728901
2019-02-01 13 H,473.3306317728901
2019-02-01 14 H,473.3306317728901
2019-02-01 15 H,473.3306317728901
2019-02-01 16 H,473.3306317728901
2019-02-01 17 H,473.3306317728901
2019-02-01 18 H,473.3306317728901
2019-02-01 19 H,473.3306317728901
2019-02-01 20 H,473.3306317728901
2019-02-01 21 H,473.3306317728901
2019-02-01 22 H,473.3306317728901
2019-02-01 23 H,473.3306317728901
2019-02-01 24 H,473.3306317728901
2019-02-02 01 H,443.7858813386913
2019-02-02 02 H,443.7858813386913
2019-02-02 03 H,443.7858813386913
2019-02-02 04 H,443.7858813386913
2019-02-02 05 H,443.7858813386913
2019-02-02 06 H,443.7858813386913
2019-02-02 07 H,443.7858813386913
2019-02-02 08 H,443.7858813386913
2019-02-02 09 H,443.7858813386913
2019-02-02 10 H,443.7858813386913
2019-02-02 11 H,443.7858813386913
2019-02-02 12 H,443.7858813386913
2019-02-02 13 H,443.7858813386913
2019-02-02 14 H,443.7858813386913
2019-02-02 15 H,443.7858813386913
2019-02-02 16 H,443.7858813386913
2019-02-02 17 H,443.7858813386913
2019-02-02 18 H,443.7858813386913
2019-02-02 19 H,443.7858813386913
2019-02-02 20 H,443.7858813386913
2019-02-02 21 H,443.7858813386913
2019-02-02 22 H,443.7858813386913
2019-02-02 23 H,443.7858813386913
2019-02-02 24 H,443.7858813386913
2019-02-03 01 H,443.7858813386913
2019-02-03 02 H,443.7858813386913
2019-02-03 03 H,443.7858813386913
2019-02-03 04 H,443.7858813386913
2019-02-03 05 H,443.7858813386913
2019-02-03 06 H,443.7858813386913
2019-02-03 07 H,443.7858813386913
2019-02-03 08 H,443.7858813386913
2019-02-03 09 H,443.7858813386913
2019-02-03 10 H,443.7858813386913
2019-02-03 11 H,443.7858813386913
2019-02-03 12 H,443.7858813386913
2019-02-03 13 H,443.7858813386913
2019-02-03 14 H,443.7858813386913
2019-02-03 15 H,443.7858813386913
2019-02-03 16 H,443.7858813386913
2019-02-03 17 H,443.7858813386913
2019-02-03 18 H,443.7858813386913
2019-02-03 19 H,443.7858813386913
2019-02-03 20 H,443.7858813386913
2019-02-03 21 H,443.7858813386913
2019-02-03 22 H,443.7858813386913
2019-02-03 23 H,443.7858813386913
2019-02-03 24 H,443.7858813386913
2019-02-04 01 H,479.9882009356655
2019-02-04 02 H,479.9882009356655
2019-02-04 03 H,479.9882009356655
2019-02-04 04 H,479.9882009356655
2019-02-04 05 H,479.9882009356655
2019-02-04 06 H,479.9882009356655
2019-02-04 07 H,479.9882009356655
2019-02-04 08 H,479.9882009356655
2019-02-04 09 H,479.9882009356655
2019-02-04 10 H,479.9882009356655
2019-02-04 11 H,479.9882009356655
2019-02-04 12 H,479.9882009356655
2019-02-04 13 H,479.9882009356655
2019-02-04 14 H,479.9882009356655
2019-02-04 15 H,479.9882009356655
2019-02-04 16 H,479.9882009356655
2019-02-04 17 H,479.9882009356655
2019-02-04 18 H,479.9882009356655
2019-02-04 19 H,479.9882009356655
2019-02-04 20 H,479.9882009356655
2019-02-04 21 H,479.9882009356655
2019-02-04 22 H,479.9882009356655
2019-02-04 23 H,479.9882009356655
2019-02-04 24 H,479.9882009356655
2019-02-05 01 H,480.9090709210151
2019-02-05 02 H,480.9090709210151
2019-02-05 03 H,480.9090709210151
2019-02-05 04 H,480.9090709210151
2019-02-05 05 H,480.9090709210151
2019-02-05 06 H,480.9090709210151
2019-02-05 07 H,480.9090709210151
2019-02-05 08 H,480.9090709210151
2019-02-05 09 H,480.9090709210151
2019-02-05 10 H,480.9090709210151
2019-02-05 11 H,480.9090709210151
2019-02-05 12 H,480.9090709210151
2019-02-05 13 H,480.9090709210151
2019-02-05 14 H,480.9090709210151
2019-02-05 15 H,480.9090709210151
2019-02-05 16 H,480.9090709210151
2019-02-05 17 H,480.9090709210151
2019-02-05 18 H,480.9090709210151
2019-02-05 19 H,480.9090709210151
2019-02-05 20 H,480.9090709210151
2019-02-05 21 H,480.9090709210151
2019-02-05 22 H,480.9090709210151
2019-02-05 23 H,480.9090709210151
2019-02-05 24 H,480.9090709210151
2019-02-06 01 H,480.9090709210151
2019-02-06 02 H,480.9090709210151
2019-02-06 03 H,480.9090709210151
2019-02-06 04 H,480.9090709210151
2019-02-06 05 H,480.9090709210151
2019-02-06 06 H,480.9090709210151
2019-02-06 07 H,480.9090709210151
2019-02-06 08 H,480.9090709210151
2019-02-06 09 H,480.9090709210151
2019-02-06 10 H,480.9090709210151
2019-02-06 11 H,480.9090709210151
2019-02-06 12 H,480.9090709210151
2019-02-06 13 H,480.9090709210151
2019-02-06 14 H,480.9090709210151
2019-02-06 15 H,480.9090709210151
2019-02-06 16 H,480.9090709210151
2019-02-06 17 H,480.9090709210151
2019-02-06 18 H,480.9090709210151
2019-02-06 19 H,480.9090709210151
2019-02-06 20 H,480.9090709210151
2019-02-06 21 H,480.9090709210151
2019-02-06 22 H,480.9090709210151
2019-02-06 23 H,480.9090709210151
2019-02-06 24 H,480.9090709210151
2019-02-07 01 H,485.1502658888179
2019-02-07 02 H,485.1502658888179
2019-02-07 03 H,485.1502658888179
2019-02-07 04 H,485.1502658888179
2019-02-07 05 H,485.1502658888179
2019-02-07 06 H,485.1502658888179
2019-02-07 07 H,485.1502658888179
2019-02-07 08 H,485.1502658888179
2019-02-07 09 H,485.1502658888179
2019-02-07 10 H,485.1502658888179
2019-02-07 11 H,485.1502658888179
2019-02-07 12 H,485.1502658888179
2019-02-07 13 H,485.1502658888179
2019-02-07 14 H,485.1502658888179
2019-02-07 15 H,485.1502658888179
2019-02-07 16 H,485.1502658888179
2019-02-07 17 H,485.1502658888179
2019-02-07 18 H,485.1502658888179
2019-02-07 19 H,485.1502658888179
2019-02-07 20 H,485.1502658888179
2019-02-07 21 H,485.1502658888179
2019-02-07 22 H,485.1502658888179
2019-02-07 23 H,485.1502658888179
2019-02-07 24 H,485.1502658888179
2019-02-08 01 H,474.2434683955586
2019-02-08 02 H,474.2434683955586
2019-02-08 03 H,474.2434683955586
2019-02-08 04 H,474.2434683955586
2019-02-08 05 H,474.2434683955586
2019-02-08 06 H,474.2434683955586
2019-02-08 07 H,474.2434683955586
2019-02-08 08 H,474.2434683955586
2019-02-08 09 H,474.2434683955586
2019-02-08 10 H,474.2434683955586
2019-02-08 11 H,474.2434683955586
2019-02-08 12 H,474.2434683955586
2019-02-08 13 H,474.2434683955586
2019-02-08 14 H,474.2434683955586
2019-02-08 15 H,474.2434683955586
2019-02-08 16 H,474.2434683955586
2019-02-08 17 H,474.2434683955586
2019-02-08 18 H,474.2434683955586
2019-02-08 19 H,474.2434683955586
2019-02-08 20 H,474.2434683955586
2019-02-08 21 H,474.2434683955586
2019-02-08 22 H,474.2434683955586
2019-02-08 23 H,474.2434683955586
2019-02-08 24 H,474.2434683955586
2019-02-09 01 H,453.6769723596236
2019-02-09 02 H,453.6769723596236
2019-02-09 03 H,453.6769723596236
2019-02-09 04 H,453.6769723596236
2019-02-09 05 H,453.6769723596236
2019-02-09 06 H,453.6769723596236
2019-02-09 07 H,453.6769723596236
2019-02-09 08 H,453.6769723596236
2019-02-09 09 H,453.6769723596236
2019-02-09 10 H,453.6769723596236
2019-02-09 11 H,453.6769723596236
2019-02-09 12 H,453.6769723596236
2019-02-09 13 H,453.6769723596236
2019-02-09 14 H,453.6769723596236
2019-02-09 15 H,453.6769723596236
2019-02-09 16 H,453.6769723596236
2019-02-09 17 H,453.6769723596236
2019-02-09 18 H,453.6769723596236
2019-02-09 19 H,453.6769723596236
2019-02-09 20 H,453.6769723596236
2019-02-09 21 H,453.6769723596236
2019-02-09 22 H,453.6769723596236
2019-02-09 23 H,453.6769723596236
2019-02-09 24 H,453.6769723596236
2019-02-10 01 H,453.6769723596236
2019-02-10 02 H,453.6769723596236
2019-02-10 03 H,453.6769723596236
2019-02-10 04 H,453.6769723596236
2019-02-10 05 H,453.6769723596236
2019-02-10 06 H,453.6769723596236
2019-02-10 07 H,453.6769723596236
2019-02-10 08 H,453.6769723596236
2019-02-10 09 H,453.6769723596236
2019-02-10 10 H,453.6769723596236
2019-02-10 11 H,453.6769723596236
2019-02-10 12 H,453.6769723596236
2019-02-10 13 H,453.6769723596236
2019-02-10 14 H,453.6769723596236
2019-02-10 15 H,453.6769723596236
2019-02-10 16 H,453.6769723596236
2019-02-10 17 H,453.6769723596236
2019-02-10 18 H,453.6769723596236
2019-02-10 19 H,453.6769723596236
2019-02-10 20 H,453.6769723596236
2019-02-10 21 H,453.6769723596236
2019-02-10 22 H,453.6769723596236
2019-02-10 23 H,453.6769723596236
2019-02-10 24 H,453.6769723596236
2019-02-11 01 H,465.6783810895685
2019-02-11 02 H,465.6783810895685
2019-02-11 03 H,465.6783810895685
2019-02-11 04 H,465.6783810895685
2019-02-11 05 H,465.6783810895685
2019-02-11 06 H,465.6783810895685
2019-02-11 07 H,465.6783810895685
2019-02-11 08 H,465.6783810895685
2019-02-11 09 H,465.6783810895685
2019-02-11 10 H,465.6783810895685
2019-02-11 11 H,465.6783810895685
2019-02-11 12 H,465.6783810895685
2019-02-11 13 H,465.6783810895685
2019-02-11 14 H,465.6783810895685
2019-02-11 15 H,465.6783810895685
2019-02-11 16 H,465.6783810895685
2019-02-11 17 H,465.6783810895685
2019-02-11 18 H,465.6783810895685
2019-02-11 19 H,465.6783810895685
2019-02-11 20 H,465.6783810895685
2019-02-11 21 H,465.6783810895685
2019-02-11 22 H,465.6783810895685
2019-02-11 23 H,465.6783810895685
2019-02-11 24 H,465.6783810895685
2019-02-12 01 H,450.9458527371891
2019-02-12 02 H,450.9458527371891
2019-02-12 03 H,450.9458527371891
2019-02-12 04 H,450.9458527371891
2019-02-12 05 H,450.9458527371891
2019-02-12 06 H,450.9458527371891
2019-02-12 07 H,450.9458527371891
2019-02-12 08 H,450.9458527371891
2019-02-12 09 H,450.9458527371891
2019-02-12 10 H,450.9458527371891
2019-02-12 11 H,450.9458527371891
2019-02-12 12 H,450.9458527371891
2019-02-12 13 H,450.9458527371891
2019-02-12 14 H,450.9458527371891
2019-02-12 15 H,450.9458527371891
2019-02-12 16 H,450.9458527371891
2019-02-12 17 H,450.9458527371891
2019-02-12 18 H,450.9458527371891
2019-02-12 19 H,450.9458527371891
2019-02-12 20 H,450.9458527371891
2019-02-12 21 H,450.9458527371891
2019-02-12 22 H,450.9458527371891
2019-02-12 23 H,450.9458527371891
2019-02-12 24 H,450.9458527371891
2019-02-13 01 H,451.90023070111596
2019-02-13 02 H,451.90023070111596
2019-02-13 03 H,451.90023070111596
2019-02-13 04 H,451.90023070111596
2019-02-13 05 H,451.90023070111596
2019-02-13 06 H,451.90023070111596
2019-02-13 07 H,451.90023070111596
2019-02-13 08 H,451.90023070111596
2019-02-13 09 H,451.90023070111596
2019-02-13 10 H,451.90023070111596
2019-02-13 11 H,451.90023070111596
2019-02-13 12 H,451.90023070111596
2019-02-13 13 H,451.90023070111596
2019-02-13 14 H,451.90023070111596
2019-02-13 15 H,451.90023070111596
2019-02-13 16 H,451.90023070111596
2019-02-13 17 H,451.90023070111596
2019-02-13 18 H,451.90023070111596
2019-02-13 19 H,451.90023070111596
2019-02-13 20 H,451.90023070111596
2019-02-13 21 H,451.90023070111596
2019-02-13 22 H,451.90023070111596
2019-02-13 23 H,451.90023070111596
2019-02-13 24 H,451.90023070111596
2019-02-14 01 H,451.90023070111596
2019-02-14 02 H,451.90023070111596
2019-02-14 03 H,451.90023070111596
2019-02-14 04 H,451.90023070111596
2019-02-14 05 H,451.90023070111596
2019-02-14 06 H,451.90023070111596
2019-02-14 07 H,451.90023070111596
2019-02-14 08 H,451.90023070111596
2019-02-14 09 H,451.90023070111596
2019-02-14 10 H,451.90023070111596
2019-02-14 11 H,451.90023070111596
2019-02-14 12 H,451.90023070111596
2019-02-14 13 H,451.90023070111596
2019-02-14 14 H,451.90023070111596
2019-02-14 15 H,451.90023070111596
2019-02-14 16 H,451.90023070111596
2019-02-14 17 H,451.90023070111596
2019-02-14 18 H,451.90023070111596
2019-02-14 19 H,451.90023070111596
2019-02-14 20 H,451.90023070111596
2019-02-14 21 H,451.90023070111596
2019-02-14 22 H,451.90023070111596
2019-02-14 23 H,451.90023070111596
2019-02-14 24 H,451.90023070111596
2019-02-15 01 H,439.37796933217703
2019-02-15 02 H,439.37796933217703
2019-02-15 03 H,439.37796933217703
2019-02-15 04 H,439.37796933217703
2019-02-15 05 H,439.37796933217703
2019-02-15 06 H,439.37796933217703
2019-02-15 07 H,439.37796933217703
2019-02-15 08 H,439.37796933217703
2019-02-15 09 H,439.37796933217703
2019-02-15 10 H,439.37796933217703
2019-02-15 11 H,439.37796933217703
2019-02-15 12 H,439.37796933217703
2019-02-15 13 H,439.37796933217703
2019-02-15 14 H,439.37796933217703
2019-02-15 15 H,439.37796933217703
2019-02-15 16 H,439.37796933217703
2019-02-15 17 H,439.37796933217703
2019-02-15 18 H,439.37796933217703
2019-02-15 19 H,439.37796933217703
2019-02-15 20 H,439.37796933217703
2019-02-15 21 H,439.37796933217703
2019-02-15 22 H,439.37796933217703
2019-02-15 23 H,439.37796933217703
2019-02-15 24 H,439.37796933217703
2019-02-16 01 H,428.846311475483
2019-02-16 02 H,428.846311475483
2019-02-16 03 H,428.846311475483
2019-02-16 04 H,428.846311475483
2019-02-16 05 H,428.846311475483
2019-02-16 06 H,428.846311475483
2019-02-16 07 H,428.846311475483
2019-02-16 08 H,428.846311475483
2019-02-16 09 H,428.846311475483
2019-02-16 10 H,428.846311475483
2019-02-16 11 H,428.846311475483
2019-02-16 12 H,428.846311475483
2019-02-16 13 H,428.846311475483
2019-02-16 14 H,428.846311475483
2019-02-16 15 H,428.846311475483
2019-02-16 16 H,428.846311475483
2019-02-16 17 H,428.846311475483
2019-02-16 18 H,428.846311475483
2019-02-16 19 H,428.846311475483
2019-02-16 20 H,428.846311475483
2019-02-16 21 H,428.846311475483
2019-02-16 22 H,428.846311475483
2019-02-16 23 H,428.846311475483
2019-02-16 24 H,428.846311475483
2019-02-17 01 H,429.7477206504021
2019-02-17 02 H,429.7477206504021
2019-02-17 03 H,429.7477206504021
2019-02-17 04 H,429.7477206504021
2019-02-17 05 H,429.7477206504021
2019-02-17 06 H,429.7477206504021
2019-02-17 07 H,429.7477206504021
2019-02-17 08 H,429.7477206504021
2019-02-17 09 H,429.7477206504021
2019-02-17 10 H,429.7477206504021
2019-02-17 11 H,429.7477206504021
2019-02-17 12 H,429.7477206504021
2019-02-17 13 H,429.7477206504021
2019-02-17 14 H,429.7477206504021
2019-02-17 15 H,429.7477206504021
2019-02-17 16 H,429.7477206504021
2019-02-17 17 H,429.7477206504021
2019-02-17 18 H,429.7477206504021
2019-02-17 19 H,429.7477206504021
2019-02-17 20 H,429.7477206504021
2019-02-17 21 H,429.7477206504021
2019-02-17 22 H,429.7477206504021
2019-02-17 23 H,429.7477206504021
2019-02-17 24 H,429.7477206504021
2019-02-18 01 H,442.5413836510129
2019-02-18 02 H,442.5413836510129
2019-02-18 03 H,442.5413836510129
2019-02-18 04 H,442.5413836510129
2019-02-18 05 H,442.5413836510129
2019-02-18 06 H,442.5413836510129
2019-02-18 07 H,442.5413836510129
2019-02-18 08 H,442.5413836510129
2019-02-18 09 H,442.5413836510129
2019-02-18 10 H,442.5413836510129
2019-02-18 11 H,442.5413836510129
2019-02-18 12 H,442.5413836510129
2019-02-18 13 H,442.5413836510129
2019-02-18 14 H,442.5413836510129
2019-02-18 15 H,442.5413836510129
2019-02-18 16 H,442.5413836510129
2019-02-18 17 H,442.5413836510129
2019-02-18 18 H,442.5413836510129
2019-02-18 19 H,442.5413836510129
2019-02-18 20 H,442.5413836510129
2019-02-18 21 H,442.5413836510129
2019-02-18 22 H,442.5413836510129
2019-02-18 23 H,442.5413836510129
2019-02-18 24 H,442.5413836510129
2019-02-19 01 H,442.7628434360322
2019-02-19 02 H,442.7628434360322
2019-02-19 03 H,442.7628434360322
2019-02-19 04 H,442.7628434360322
2019-02-19 05 H,442.7628434360322
2019-02-19 06 H,442.7628434360322
2019-02-19 07 H,442.7628434360322
2019-02-19 08 H,442.7628434360322
2019-02-19 09 H,442.7628434360322
2019-02-19 10 H,442.7628434360322
2019-02-19 11 H,442.7628434360322
2019-02-19 12 H,442.7628434360322
2019-02-19 13 H,442.7628434360322
2019-02-19 14 H,442.7628434360322
2019-02-19 15 H,442.7628434360322
2019-02-19 16 H,442.7628434360322
2019-02-19 17 H,442.7628434360322
2019-02-19 18 H,442.7628434360322
2019-02-19 19 H,442.7628434360322
2019-02-19 20 H,442.7628434360322
2019-02-19 21 H,442.7628434360322
2019-02-19 22 H,442.7628434360322
2019-02-19 23 H,442.7628434360322
2019-02-19 24 H,442.7628434360322
2019-02-20 01 H,443.77710387332934
2019-02-20 02 H,443.77710387332934
2019-02-20 03 H,443.77710387332934
2019-02-20 04 H,443.77710387332934
2019-02-20 05 H,443.77710387332934
2019-02-20 06 H,443.77710387332934
2019-02-20 07 H,443.77710387332934
2019-02-20 08 H,443.77710387332934
2019-02-20 09 H,443.77710387332934
2019-02-20 10 H,443.77710387332934
2019-02-20 11 H,443.77710387332934
2019-02-20 12 H,443.77710387332934
2019-02-20 13 H,443.77710387332934
2019-02-20 14 H,443.77710387332934
2019-02-20 15 H,443.77710387332934
2019-02-20 16 H,443.77710387332934
2019-02-20 17 H,443.77710387332934
2019-02-20 18 H,443.77710387332934
2019-02-20 19 H,443.77710387332934
2019-02-20 20 H,443.77710387332934
2019-02-20 21 H,443.77710387332934
2019-02-20 22 H,443.77710387332934
2019-02-20 23 H,443.77710387332934
2019-02-20 24 H,443.77710387332934
2019-02-21 01 H,448.27850106593615
2019-02-21 02 H,448.27850106593615
2019-02-21 03 H,448.27850106593615
2019-02-21 04 H,448.27850106593615
2019-02-21 05 H,448.27850106593615
2019-02-21 06 H,448.27850106593615
2019-02-21 07 H,448.27850106593615
2019-02-21 08 H,448.27850106593615
2019-02-21 09 H,448.27850106593615
2019-02-21 10 H,448.27850106593615
2019-02-21 11 H,448.27850106593615
2019-02-21 12 H,448.27850106593615
2019-02-21 13 H,448.27850106593615
2019-02-21 14 H,448.27850106593615
2019-02-21 15 H,448.27850106593615
2019-02-21 16 H,448.27850106593615
2019-02-21 17 H,448.27850106593615
2019-02-21 18 H,448.27850106593615
2019-02-21 19 H,448.27850106593615
2019-02-21 20 H,448.27850106593615
2019-02-21 21 H,448.27850106593615
2019-02-21 22 H,448.27850106593615
2019-02-21 23 H,448.27850106593615
2019-02-21 24 H,448.27850106593615
2019-02-22 01 H,435.7562396969972
2019-02-22 02 H,435.7562396969972
2019-02-22 03 H,435.7562396969972
2019-02-22 04 H,435.7562396969972
2019-02-22 05 H,435.7562396969972
2019-02-22 06 H,435.7562396969972
2019-02-22 07 H,435.7562396969972
2019-02-22 08 H,435.7562396969972
2019-02-22 09 H,435.7562396969972
2019-02-22 10 H,435.7562396969972
2019-02-22 11 H,435.7562396969972
2019-02-22 12 H,435.7562396969972
2019-02-22 13 H,435.7562396969972
2019-02-22 14 H,435.7562396969972
2019-02-22 15 H,435.7562396969972
2019-02-22 16 H,435.7562396969972
2019-02-22 17 H,435.7562396969972
2019-02-22 18 H,435.7562396969972
2019-02-22 19 H,435.7562396969972
2019-02-22 20 H,435.7562396969972
2019-02-22 21 H,435.7562396969972
2019-02-22 22 H,435.7562396969972
2019-02-22 23 H,435.7562396969972
2019-02-22 24 H,435.7562396969972
2019-02-23 01 H,429.7477206504021
2019-02-23 02 H,429.7477206504021
2019-02-23 03 H,429.7477206504021
2019-02-23 04 H,429.7477206504021
2019-02-23 05 H,429.7477206504021
2019-02-23 06 H,429.7477206504021
2019-02-23 07 H,429.7477206504021
2019-02-23 08 H,429.7477206504021
2019-02-23 09 H,429.7477206504021
2019-02-23 10 H,429.7477206504021
2019-02-23 11 H,429.7477206504021
2019-02-23 12 H,429.7477206504021
2019-02-23 13 H,429.7477206504021
2019-02-23 14 H,429.7477206504021
2019-02-23 15 H,429.7477206504021
2019-02-23 16 H,429.7477206504021
2019-02-23 17 H,429.7477206504021
2019-02-23 18 H,429.7477206504021
2019-02-23 19 H,429.7477206504021
2019-02-23 20 H,429.7477206504021
2019-02-23 21 H,429.7477206504021
2019-02-23 22 H,429.7477206504021
2019-02-23 23 H,429.7477206504021
2019-02-23 24 H,429.7477206504021
2019-02-24 01 H,429.7477206504021
2019-02-24 02 H,429.7477206504021
2019-02-24 03 H,429.7477206504021
2019-02-24 04 H,429.7477206504021
2019-02-24 05 H,429.7477206504021
2019-02-24 06 H,429.7477206504021
2019-02-24 07 H,429.7477206504021
