일자|시간|구분,공급량
2019-03-22 11 G,2962.8665
2019-03-22 12 G,2710.4602
2019-03-22 13 G,2602.003
2019-03-22 14 G,2559.16
2019-03-22 15 G,2447.2493
2019-03-22 16 G,2380.898
2019-03-22 17 G,2411.037
2019-03-22 18 G,2564.6409
2019-03-22 19 G,2980.361
2019-03-22 20 G,3199.239
2019-03-22 21 G,3154.7012
2019-03-22 22 G,3151.6692
2019-03-22 23 G,3026.6118
2019-03-22 24 G,2827.2417
2019-03-23 01 G,2410.074
2019-03-23 02 G,2101.0603
2019-03-23 03 G,1909.2577
2019-03-23 04 G,1894.9218
2019-03-23 05 G,1999.1909
2019-03-23 06 G,2148.5251
2019-03-23 07 G,2411.99
2019-03-23 08 G,2788.5422
2019-03-23 09 G,2886.3267
2019-03-23 10 G,2770.3523
2019-03-23 11 G,2624.7793
2019-03-23 12 G,2413.045
2019-03-23 13 G,2280.807
2019-03-23 14 G,2209.475
2019-03-23 15 G,2113.307
2019-03-23 16 G,2062.978
2019-03-23 17 G,2076.4897
2019-03-23 18 G,2210.1426
2019-03-23 19 G,2593.143
2019-03-23 20 G,2756.912
2019-03-23 21 G,2671.7205
2019-03-23 22 G,2579.8772
2019-03-23 23 G,2491.922
2019-03-23 24 G,2347.4019
2019-03-24 01 G,2094.1348
2019-03-24 02 G,1775.944
2019-03-24 03 G,1654.9204
2019-03-24 04 G,1670.8628
2019-03-24 05 G,1759.2971
2019-03-24 06 G,1833.5592
2019-03-24 07 G,2023.4354
2019-03-24 08 G,2335.8787
2019-03-24 09 G,2523.2644
2019-03-24 10 G,2473.6694
2019-03-24 11 G,2376.6575
2019-03-24 12 G,2134.87
2019-03-24 13 G,2045.7429
2019-03-24 14 G,1994.8236
2019-03-24 15 G,1910.5743
2019-03-24 16 G,1865.0801
2019-03-24 17 G,1902.9048
2019-03-24 18 G,2098.9624
2019-03-24 19 G,2505.071
2019-03-24 20 G,2654.628
2019-03-24 21 G,2649.2615
2019-03-24 22 G,2583.1365
2019-03-24 23 G,2465.9985
2019-03-24 24 G,2298.8665
2019-03-25 01 G,2025.2191
2019-03-25 02 G,1774.747
2019-03-25 03 G,1693.0232
2019-03-25 04 G,1730.4508
2019-03-25 05 G,1903.0562
2019-03-25 06 G,2188.1028
2019-03-25 07 G,2891.4644
2019-03-25 08 G,3430.3254
2019-03-25 09 G,3294.0352
2019-03-25 10 G,3018.7075
2019-03-25 11 G,2876.4585
2019-03-25 12 G,2640.153
2019-03-25 13 G,2533.2463
2019-03-25 14 G,2489.6343
2019-03-25 15 G,2397.382
2019-03-25 16 G,2324.1152
2019-03-25 17 G,2373.3093
2019-03-25 18 G,2520.7163
2019-03-25 19 G,2960.6052
2019-03-25 20 G,3230.8416
2019-03-25 21 G,3190.6514
2019-03-25 22 G,3192.413
2019-03-25 23 G,2980.0034
2019-03-25 24 G,2781.3616
2019-03-26 01 G,2364.5945
2019-03-26 02 G,2033.8052
2019-03-26 03 G,1884.1237
2019-03-26 04 G,1906.2521
2019-03-26 05 G,2058.9592
2019-03-26 06 G,2293.9438
2019-03-26 07 G,2860.6904
2019-03-26 08 G,3442.2273
2019-03-26 09 G,3277.3408
2019-03-26 10 G,2995.0103
2019-03-26 11 G,2841.3047
2019-03-26 12 G,2609.949
2019-03-26 13 G,2494.5627
2019-03-26 14 G,2451.2307
2019-03-26 15 G,2371.3762
2019-03-26 16 G,2319.7285
2019-03-26 17 G,2356.977
2019-03-26 18 G,2522.199
2019-03-26 19 G,2953.1592
2019-03-26 20 G,3170.608
2019-03-26 21 G,3155.3958
2019-03-26 22 G,3112.419
2019-03-26 23 G,2931.156
2019-03-26 24 G,2734.391
2019-03-27 01 G,2310.1555
2019-03-27 02 G,1966.6185
2019-03-27 03 G,1847.0682
2019-03-27 04 G,1864.9872
2019-03-27 05 G,2011.8486
2019-03-27 06 G,2245.308
2019-03-27 07 G,2821.7097
2019-03-27 08 G,3324.2046
2019-03-27 09 G,3182.1104
2019-03-27 10 G,2914.2424
2019-03-27 11 G,2751.7595
2019-03-27 12 G,2520.3918
2019-03-27 13 G,2407.3647
2019-03-27 14 G,2364.298
2019-03-27 15 G,2283.3857
2019-03-27 16 G,2223.7012
2019-03-27 17 G,2252.1501
2019-03-27 18 G,2409.4863
2019-03-27 19 G,2830.1318
2019-03-27 20 G,3044.913
2019-03-27 21 G,3003.4448
2019-03-27 22 G,2997.6042
2019-03-27 23 G,2866.5881
2019-03-27 24 G,2682.111
2019-03-28 01 G,2178.6145
2019-03-28 02 G,1831.354
2019-03-28 03 G,1695.8666
2019-03-28 04 G,1721.8728
2019-03-28 05 G,1868.6864
2019-03-28 06 G,2090.2185
2019-03-28 07 G,2646.6472
2019-03-28 08 G,3214.2693
2019-03-28 09 G,3034.7993
2019-03-28 10 G,2774.1843
2019-03-28 11 G,2630.614
2019-03-28 12 G,2396.9485
2019-03-28 13 G,2282.2854
2019-03-28 14 G,2235.1292
2019-03-28 15 G,2155.0825
2019-03-28 16 G,2101.9338
2019-03-28 17 G,2151.8416
2019-03-28 18 G,2286.3816
2019-03-28 19 G,2701.9307
2019-03-28 20 G,2936.582
2019-03-28 21 G,2898.2878
2019-03-28 22 G,2896.994
2019-03-28 23 G,2698.4348
2019-03-28 24 G,2509.448
2019-03-29 01 G,2156.4868
2019-03-29 02 G,1851.0405
2019-03-29 03 G,1690.2964
2019-03-29 04 G,1708.4395
2019-03-29 05 G,1818.8578
2019-03-29 06 G,2080.8467
2019-03-29 07 G,2654.0432
2019-03-29 08 G,3132.044
2019-03-29 09 G,2999.983
2019-03-29 10 G,2730.7373
2019-03-29 11 G,2595.3586
2019-03-29 12 G,2354.2168
2019-03-29 13 G,2247.5505
2019-03-29 14 G,2197.1582
2019-03-29 15 G,2085.2476
2019-03-29 16 G,2020.9573
2019-03-29 17 G,2049.5237
2019-03-29 18 G,2194.2712
2019-03-29 19 G,2604.2659
2019-03-29 20 G,2814.8374
2019-03-29 21 G,2763.0164
2019-03-29 22 G,2752.5752
2019-03-29 23 G,2630.4084
2019-03-29 24 G,2447.1887
2019-03-30 01 G,2251.6636
2019-03-30 02 G,1964.1838
2019-03-30 03 G,1760.6047
2019-03-30 04 G,1746.2688
2019-03-30 05 G,1818.2252
2019-03-30 06 G,1959.3274
2019-03-30 07 G,2214.1467
2019-03-30 08 G,2641.796
2019-03-30 09 G,2723.293
2019-03-30 10 G,2609.9216
2019-03-30 11 G,2461.4011
2019-03-30 12 G,2268.761
2019-03-30 13 G,2177.043
2019-03-30 14 G,2105.7124
2019-03-30 15 G,2009.5426
2019-03-30 16 G,1960.0337
2019-03-30 17 G,1976.6649
2019-03-30 18 G,2098.0583
2019-03-30 19 G,2471.875
2019-03-30 20 G,2606.3474
2019-03-30 21 G,2530.053
2019-03-30 22 G,2430.9258
2019-03-30 23 G,2339.092
2019-03-30 24 G,2212.785
2019-03-31 01 G,2030.198
2019-03-31 02 G,1732.4042
2019-03-31 03 G,1581.7401
2019-03-31 04 G,1615.562
2019-03-31 05 G,1676.8025
2019-03-31 06 G,1801.945
2019-03-31 07 G,1988.0795
2019-03-31 08 G,2323.6182
2019-03-31 09 G,2505.8022
2019-03-31 10 G,2419.5896
2019-03-31 11 G,2309.8691
2019-03-31 12 G,2085.0786
2019-03-31 13 G,2010.9353
2019-03-31 14 G,1953.8843
2019-03-31 15 G,1869.635
2019-03-31 16 G,1831.8386
2019-03-31 17 G,1869.7727
2019-03-31 18 G,2042.7904
2019-03-31 19 G,2406.8198
2019-03-31 20 G,2532.401
2019-03-31 21 G,2532.683
2019-03-31 22 G,2469.8545
2019-03-31 23 G,2311.0679
2019-03-31 24 G,2156.5483
2019-01-01 01 H,678.84216
2019-01-01 02 H,632.4892
2019-01-01 03 H,534.30774
2019-01-01 04 H,547.33
2019-01-01 05 H,588.21106
2019-01-01 06 H,560.15155
2019-01-01 07 H,522.22516
2019-01-01 08 H,589.0732
2019-01-01 09 H,662.40173
2019-01-01 10 H,702.1626
2019-01-01 11 H,671.3382
2019-01-01 12 H,599.2274
2019-01-01 13 H,548.9859
2019-01-01 14 H,536.76013
2019-01-01 15 H,497.6266
2019-01-01 16 H,485.31894
2019-01-01 17 H,524.01013
2019-01-01 18 H,598.4588
2019-01-01 19 H,666.97876
2019-01-01 20 H,647.07
2019-01-01 21 H,652.9477
2019-01-01 22 H,646.0078
2019-01-01 23 H,611.14514
2019-01-01 24 H,547.56195
2019-01-02 01 H,601.3543
2019-01-02 02 H,550.46924
2019-01-02 03 H,498.9328
2019-01-02 04 H,588.715
2019-01-02 05 H,644.5778
2019-01-02 06 H,660.3325
2019-01-02 07 H,703.86804
2019-01-02 08 H,839.80426
2019-01-02 09 H,884.2244
2019-01-02 10 H,857.6856
2019-01-02 11 H,837.0919
2019-01-02 12 H,778.419
2019-01-02 13 H,735.08966
2019-01-02 14 H,726.5145
2019-01-02 15 H,691.22205
2019-01-02 16 H,672.6076
2019-01-02 17 H,709.1714
2019-01-02 18 H,783.4405
2019-01-02 19 H,886.06647
2019-01-02 20 H,912.4528
2019-01-02 21 H,950.4223
2019-01-02 22 H,948.27527
2019-01-02 23 H,889.1112
2019-01-02 24 H,760.9623
2019-01-03 01 H,794.10223
2019-01-03 02 H,672.16705
2019-01-03 03 H,625.4955
2019-01-03 04 H,646.73486
2019-01-03 05 H,711.9316
2019-01-03 06 H,734.43634
2019-01-03 07 H,810.98175
2019-01-03 08 H,952.2643
2019-01-03 09 H,964.81494
2019-01-03 10 H,937.0743
2019-01-03 11 H,927.2072
2019-01-03 12 H,781.34467
2019-01-03 13 H,729.44434
2019-01-03 14 H,712.8074
2019-01-03 15 H,678.84106
2019-01-03 16 H,650.5178
2019-01-03 17 H,694.7089
2019-01-03 18 H,782.6246
2019-01-03 19 H,884.23145
2019-01-03 20 H,903.7567
2019-01-03 21 H,900.27686
2019-01-03 22 H,890.4923
2019-01-03 23 H,853.725
2019-01-03 24 H,795.73834
2019-01-04 01 H,688.6609
2019-01-04 02 H,623.2704
2019-01-04 03 H,564.4409
2019-01-04 04 H,587.0024
2019-01-04 05 H,658.4072
2019-01-04 06 H,656.29517
2019-01-04 07 H,728.0067
2019-01-04 08 H,863.1228
2019-01-04 09 H,890.1289
2019-01-04 10 H,860.497
2019-01-04 11 H,824.35803
2019-01-04 12 H,752.3483
2019-01-04 13 H,696.71576
2019-01-04 14 H,685.86194
2019-01-04 15 H,649.65875
2019-01-04 16 H,604.5044
2019-01-04 17 H,626.1591
2019-01-04 18 H,710.868
2019-01-04 19 H,781.94696
2019-01-04 20 H,824.0481
2019-01-04 21 H,809.95087
2019-01-04 22 H,814.73016
2019-01-04 23 H,788.7472
2019-01-04 24 H,760.7581
2019-01-05 01 H,862.9231
2019-01-05 02 H,764.49286
2019-01-05 03 H,715.47186
2019-01-05 04 H,744.19226
2019-01-05 05 H,745.2281
2019-01-05 06 H,737.1509
2019-01-05 07 H,727.501
2019-01-05 08 H,838.91315
2019-01-05 09 H,905.18933
2019-01-05 10 H,915.92786
2019-01-05 11 H,885.1255
2019-01-05 12 H,822.7914
2019-01-05 13 H,756.6912
2019-01-05 14 H,738.29065
2019-01-05 15 H,693.7633
2019-01-05 16 H,687.23444
2019-01-05 17 H,717.0708
2019-01-05 18 H,796.7321
2019-01-05 19 H,863.3379
2019-01-05 20 H,863.59143
2019-01-05 21 H,839.8102
2019-01-05 22 H,809.9421
2019-01-05 23 H,810.4485
2019-01-05 24 H,759.5701
2019-01-06 01 H,671.0295
2019-01-06 02 H,545.71576
2019-01-06 03 H,503.35315
2019-01-06 04 H,528.8248
2019-01-06 05 H,563.0813
2019-01-06 06 H,541.28406
2019-01-06 07 H,543.7499
2019-01-06 08 H,621.39685
2019-01-06 09 H,703.0038
2019-01-06 10 H,749.4688
2019-01-06 11 H,731.27216
2019-01-06 12 H,629.4539
2019-01-06 13 H,607.71234
2019-01-06 14 H,590.43884
2019-01-06 15 H,551.47345
2019-01-06 16 H,553.0719
2019-01-06 17 H,600.78156
2019-01-06 18 H,670.64435
2019-01-06 19 H,746.4418
2019-01-06 20 H,743.66315
2019-01-06 21 H,716.70337
2019-01-06 22 H,686.1543
2019-01-06 23 H,647.8945
2019-01-06 24 H,619.75446
2019-01-07 01 H,623.88336
2019-01-07 02 H,558.146
2019-01-07 03 H,529.11035
2019-01-07 04 H,561.5004
2019-01-07 05 H,617.04456
2019-01-07 06 H,638.96686
2019-01-07 07 H,733.7632
2019-01-07 08 H,869.4331
2019-01-07 09 H,886.78046
2019-01-07 10 H,852.23956
2019-01-07 11 H,816.4657
2019-01-07 12 H,722.5375
2019-01-07 13 H,673.07794
2019-01-07 14 H,659.6746
2019-01-07 15 H,613.635
2019-01-07 16 H,604.4145
2019-01-07 17 H,649.0581
2019-01-07 18 H,722.47723
2019-01-07 19 H,830.36914
2019-01-07 20 H,851.2631
2019-01-07 21 H,872.9096
2019-01-07 22 H,873.1011
2019-01-07 23 H,822.9988
2019-01-07 24 H,758.8859
2019-01-08 01 H,551.03705
2019-01-08 02 H,474.4922
2019-01-08 03 H,432.92444
2019-01-08 04 H,462.53918
2019-01-08 05 H,519.1944
2019-01-08 06 H,537.08514
2019-01-08 07 H,611.41675
2019-01-08 08 H,757.0366
2019-01-08 09 H,774.2438
2019-01-08 10 H,740.4362
2019-01-08 11 H,702.479
2019-01-08 12 H,610.44977
2019-01-08 13 H,565.77893
2019-01-08 14 H,554.44495
2019-01-08 15 H,511.61902
2019-01-08 16 H,503.18402
2019-01-08 17 H,543.1706
2019-01-08 18 H,617.3885
2019-01-08 19 H,728.22565
2019-01-08 20 H,751.161
2019-01-08 21 H,764.54
2019-01-08 22 H,757.6001
2019-01-08 23 H,706.95715
2019-01-08 24 H,651.35406
2019-01-09 01 H,601.1957
2019-01-09 02 H,516.83545
2019-01-09 03 H,469.69693
2019-01-09 04 H,491.1011
2019-01-09 05 H,559.0329
2019-01-09 06 H,575.85944
2019-01-09 07 H,656.01215
2019-01-09 08 H,789.2328
2019-01-09 09 H,801.4964
2019-01-09 10 H,795.6839
2019-01-09 11 H,753.6649
2019-01-09 12 H,672.50183
2019-01-09 13 H,619.9667
2019-01-09 14 H,606.45514
2019-01-09 15 H,571.05457
2019-01-09 16 H,566.4195
2019-01-09 17 H,602.9834
2019-01-09 18 H,678.09845
2019-01-09 19 H,806.13007
2019-01-09 20 H,837.7034
2019-01-09 21 H,852.7117
2019-01-09 22 H,850.56464
2019-01-09 23 H,797.93036
2019-01-09 24 H,722.4471
2019-01-10 01 H,685.30023
2019-01-10 02 H,593.017
2019-01-10 03 H,545.94543
2019-01-10 04 H,569.0684
2019-01-10 05 H,634.2653
2019-01-10 06 H,656.7699
2019-01-10 07 H,732.2438
2019-01-10 08 H,860.2908
2019-01-10 09 H,870.6902
2019-01-10 10 H,824.23
2019-01-10 11 H,775.6912
2019-01-10 12 H,694.7357
2019-01-10 13 H,643.22955
2019-01-10 14 H,631.3595
2019-01-10 15 H,597.17554
2019-01-10 16 H,571.99054
2019-01-10 17 H,610.0402
2019-01-10 18 H,689.0033
2019-01-10 19 H,811.3301
2019-01-10 20 H,857.78735
2019-01-10 21 H,869.60236
2019-01-10 22 H,874.2157
2019-01-10 23 H,832.9923
2019-01-10 24 H,761.8378
2019-01-11 01 H,650.99036
2019-01-11 02 H,586.73676
2019-01-11 03 H,527.5073
2019-01-11 04 H,551.95245
2019-01-11 05 H,623.357
2019-01-11 06 H,622.3173
2019-01-11 07 H,692.95734
2019-01-11 08 H,827.1392
2019-01-11 09 H,851.994
2019-01-11 10 H,817.98114
2019-01-11 11 H,775.2694
2019-01-11 12 H,693.25806
2019-01-11 13 H,638.0197
2019-01-11 14 H,629.0679
2019-01-11 15 H,600.0278
2019-01-11 16 H,583.95154
2019-01-11 17 H,605.9281
2019-01-11 18 H,678.1902
2019-01-11 19 H,768.46893
2019-01-11 20 H,796.6724
2019-01-11 21 H,805.5613
2019-01-11 22 H,782.7204
2019-01-11 23 H,758.41595
2019-01-11 24 H,730.96454
2019-01-12 01 H,575.32196
2019-01-12 02 H,475.06262
2019-01-12 03 H,425.64145
2019-01-12 04 H,456.2456
2019-01-12 05 H,505.21942
2019-01-12 06 H,497.83566
2019-01-12 07 H,488.18576
2019-01-12 08 H,592.3744
2019-01-12 09 H,656.4993
2019-01-12 10 H,668.97906
2019-01-12 11 H,638.91205
2019-01-12 12 H,582.9522
2019-01-12 13 H,513.5733
2019-01-12 14 H,496.18564
2019-01-12 15 H,455.6565
2019-01-12 16 H,453.76675
2019-01-12 17 H,471.87372
2019-01-12 18 H,539.089
2019-01-12 19 H,623.4027
2019-01-12 20 H,620.0696
2019-01-12 21 H,601.4975
2019-01-12 22 H,571.6293
2019-01-12 23 H,576.70966
2019-01-12 24 H,531.29517
2019-01-13 01 H,569.3252
2019-01-13 02 H,443.13544
2019-01-13 03 H,400.20193
2019-01-13 04 H,427.55722
2019-01-13 05 H,461.81363
2019-01-13 06 H,451.2874
2019-01-13 07 H,463.266
2019-01-13 08 H,533.68884
2019-01-13 09 H,606.2748
2019-01-13 10 H,652.0979
2019-01-13 11 H,631.27264
2019-01-13 12 H,537.7687
2019-01-13 13 H,501.47095
2019-01-13 14 H,485.21033
2019-01-13 15 H,451.4735
2019-01-13 16 H,443.9251
2019-01-13 17 H,491.95645
2019-01-13 18 H,560.99347
2019-01-13 19 H,646.2416
2019-01-13 20 H,641.17267
2019-01-13 21 H,616.9121
2019-01-13 22 H,584.6284
2019-01-13 23 H,551.2873
2019-01-13 24 H,521.4816
2019-01-14 01 H,475.35623
2019-01-14 02 H,411.07578
2019-01-14 03 H,381.63968
2019-01-14 04 H,412.39728
2019-01-14 05 H,467.94116
2019-01-14 06 H,489.86368
2019-01-14 07 H,589.5512
2019-01-14 08 H,715.8297
2019-01-14 09 H,734.8375
2019-01-14 10 H,699.6547
2019-01-14 11 H,664.4417
2019-01-14 12 H,582.27454
2019-01-14 13 H,518.25867
2019-01-14 14 H,505.86807
2019-01-14 15 H,463.82666
2019-01-14 16 H,445.70074
2019-01-14 17 H,490.66592
2019-01-14 18 H,561.6686
2019-01-14 19 H,676.3883
2019-01-14 20 H,701.5765
2019-01-14 21 H,705.612
2019-01-14 22 H,704.0689
2019-01-14 23 H,646.1079
2019-01-14 24 H,574.6972
2019-01-15 01 H,481.09872
2019-01-15 02 H,403.85803
2019-01-15 03 H,361.8902
2019-01-15 04 H,388.47992
2019-01-15 05 H,444.33432
2019-01-15 06 H,462.2252
2019-01-15 07 H,535.0439
2019-01-15 08 H,673.385
2019-01-15 09 H,690.89514
2019-01-15 10 H,656.4458
2019-01-15 11 H,610.27637
2019-01-15 12 H,534.6138
2019-01-15 13 H,465.81622
2019-01-15 14 H,453.59317
2019-01-15 15 H,422.46057
2019-01-15 16 H,401.32895
2019-01-15 17 H,437.48926
2019-01-15 18 H,512.7843
2019-01-15 19 H,632.57526
2019-01-15 20 H,656.5581
2019-01-15 21 H,665.21234
2019-01-15 22 H,657.62244
2019-01-15 23 H,599.1206
2019-01-15 24 H,529.74854
2019-01-16 01 H,465.24478
2019-01-16 02 H,381.45255
2019-01-16 03 H,339.1569
2019-01-16 04 H,360.5611
2019-01-16 05 H,427.69193
2019-01-16 06 H,444.5186
2019-01-16 07 H,532.0723
2019-01-16 08 H,648.43945
2019-01-16 09 H,662.23596
2019-01-16 10 H,624.95996
2019-01-16 11 H,581.8975
2019-01-16 12 H,512.26227
2019-01-16 13 H,459.7269
2019-01-16 14 H,446.67862
2019-01-16 15 H,411.44635
2019-01-16 16 H,408.57562
2019-01-16 17 H,447.4641
2019-01-16 18 H,522.5801
2019-01-16 19 H,647.5547
2019-01-16 20 H,662.4852
2019-01-16 21 H,679.5409
2019-01-16 22 H,676.74384
2019-01-16 23 H,615.09674
2019-01-16 24 H,547.28876
2019-01-17 01 H,548.71783
2019-01-17 02 H,455.71692
2019-01-17 03 H,412.74496
2019-01-17 04 H,435.868
2019-01-17 05 H,500.26413
2019-01-17 06 H,522.76886
2019-01-17 07 H,596.7297
2019-01-17 08 H,724.0784
2019-01-17 09 H,735.1766
2019-01-17 10 H,690.162
2019-01-17 11 H,648.97925
2019-01-17 12 H,599.0098
2019-01-17 13 H,547.5041
2019-01-17 14 H,534.7448
2019-01-17 15 H,500.72913
2019-01-17 16 H,486.30014
2019-01-17 17 H,526.35297
2019-01-17 18 H,605.3162
2019-01-17 19 H,724.42285
2019-01-17 20 H,802.7373
2019-01-17 21 H,759.2673
2019-01-17 22 H,748.8327
2019-01-17 23 H,707.30743
2019-01-17 24 H,636.5311
2019-01-18 01 H,497.3566
2019-01-18 02 H,431.8982
2019-01-18 03 H,376.76837
2019-01-18 04 H,401.21353
2019-01-18 05 H,471.54712
2019-01-18 06 H,470.50745
2019-01-18 07 H,539.63464
2019-01-18 08 H,669.06635
2019-01-18 09 H,695.48956
2019-01-18 10 H,661.07806
2019-01-18 11 H,620.1389
2019-01-18 12 H,546.4847
2019-01-18 13 H,493.8199
2019-01-18 14 H,486.19287
2019-01-18 15 H,457.32114
2019-01-18 16 H,449.47842
2019-01-18 17 H,473.4986
2019-01-18 18 H,551.8624
2019-01-18 19 H,643.98016
2019-01-18 20 H,668.4942
2019-01-18 21 H,658.70996
2019-01-18 22 H,631.4798
2019-01-18 23 H,608.2813
2019-01-18 24 H,582.6151
2019-01-19 01 H,498.62924
2019-01-19 02 H,400.25943
2019-01-19 03 H,354.93817
2019-01-19 04 H,385.54233
2019-01-19 05 H,434.26266
2019-01-19 06 H,425.46384
2019-01-19 07 H,414.3012
2019-01-19 08 H,520.0293
2019-01-19 09 H,584.1497
2019-01-19 10 H,596.60913
2019-01-19 11 H,565.016
2019-01-19 12 H,503.84918
2019-01-19 13 H,438.14294
2019-01-19 14 H,420.75525
2019-01-19 15 H,390.16306
2019-01-19 16 H,368.35635
2019-01-19 17 H,390.90277
2019-01-19 18 H,461.6255
2019-01-19 19 H,546.6015
2019-01-19 20 H,554.1399
2019-01-19 21 H,527.74066
2019-01-19 22 H,497.2224
2019-01-19 23 H,495.48923
2019-01-19 24 H,448.63696
2019-01-20 01 H,500.14868
2019-01-20 02 H,375.1296
2019-01-20 03 H,333.7876
2019-01-20 04 H,361.14294
2019-01-20 05 H,395.12747
2019-01-20 06 H,378.7787
2019-01-20 07 H,374.51285
2019-01-20 08 H,444.5459
2019-01-20 09 H,516.10126
2019-01-20 10 H,562.51447
2019-01-20 11 H,541.9221
2019-01-20 12 H,446.7778
2019-01-20 13 H,421.388
2019-01-20 14 H,405.12738
2019-01-20 15 H,372.7019
2019-01-20 16 H,380.04462
2019-01-20 17 H,428.65002
2019-01-20 18 H,498.08133
2019-01-20 19 H,581.0457
2019-01-20 20 H,572.79443
2019-01-20 21 H,529.03424
2019-01-20 22 H,497.8352
2019-01-20 23 H,460.95865
2019-01-20 24 H,425.12912
2019-01-21 01 H,353.73615
2019-01-21 02 H,287.24536
2019-01-21 03 H,257.80942
2019-01-21 04 H,288.567
2019-01-21 05 H,345.65497
2019-01-21 06 H,358.2967
2019-01-21 07 H,457.984
2019-01-21 08 H,584.90967
2019-01-21 09 H,615.3415
2019-01-21 10 H,580.2591
2019-01-21 11 H,545.60754
2019-01-21 12 H,462.41714
2019-01-21 13 H,409.30933
2019-01-21 14 H,396.91888
2019-01-21 15 H,350.37897
2019-01-21 16 H,341.70486
2019-01-21 17 H,387.6825
2019-01-21 18 H,462.19263
2019-01-21 19 H,573.8124
2019-01-21 20 H,605.1485
2019-01-21 21 H,597.1598
2019-01-21 22 H,596.70123
2019-01-21 23 H,529.1006
2019-01-21 24 H,467.7968
2019-01-22 01 H,325.6101
2019-01-22 02 H,248.89314
2019-01-22 03 H,206.92522
2019-01-22 04 H,228.42213
2019-01-22 05 H,284.04642
2019-01-22 06 H,313.45035
2019-01-22 07 H,392.178
2019-01-22 08 H,532.1661
2019-01-22 09 H,562.2195
2019-01-22 10 H,507.07764
2019-01-22 11 H,463.92874
2019-01-22 12 H,385.30444
2019-01-22 13 H,336.98547
2019-01-22 14 H,326.17346
2019-01-22 15 H,288.02167
2019-01-22 16 H,283.2865
2019-01-22 17 H,325.27774
2019-01-22 18 H,394.3543
2019-01-22 19 H,514.6891
2019-01-22 20 H,554.5757
2019-01-22 21 H,551.2057
2019-01-22 22 H,531.5323
2019-01-22 23 H,483.22202
2019-01-22 24 H,427.05933
2019-01-23 01 H,363.27094
2019-01-23 02 H,262.04456
2019-01-23 03 H,219.74884
2019-01-23 04 H,241.15303
2019-01-23 05 H,339.8236
2019-01-23 06 H,361.57037
2019-01-23 07 H,431.32962
2019-01-23 08 H,561.3998
2019-01-23 09 H,575.3337
2019-01-23 10 H,523.447
2019-01-23 11 H,482.80356
2019-01-23 12 H,404.3939
2019-01-23 13 H,351.85873
2019-01-23 14 H,338.86945
2019-01-23 15 H,307.31842
2019-01-23 16 H,292.64496
2019-01-23 17 H,330.55493
2019-01-23 18 H,399.25327
2019-01-23 19 H,519.79004
2019-01-23 20 H,562.6217
2019-01-23 21 H,559.22125
2019-01-23 22 H,556.4242
2019-01-23 23 H,504.5157
2019-01-23 24 H,447.80518
2019-01-24 01 H,382.62054
2019-01-24 02 H,252.38121
2019-01-24 03 H,209.4091
2019-01-24 04 H,222.53055
2019-01-24 05 H,285.1178
2019-01-24 06 H,310.6387
2019-01-24 07 H,371.53186
2019-01-24 08 H,495.2003
2019-01-24 09 H,502.31256
2019-01-24 10 H,459.08524
2019-01-24 11 H,420.77197
2019-01-24 12 H,348.19235
2019-01-24 13 H,326.42688
2019-01-24 14 H,315.07883
2019-01-24 15 H,284.85428
2019-01-24 16 H,291.0041
2019-01-24 17 H,330.07797
2019-01-24 18 H,402.62427
2019-01-24 19 H,523.3503
2019-01-24 20 H,574.80695
2019-01-24 21 H,569.8327
2019-01-24 22 H,559.39813
2019-01-24 23 H,540.4441
2019-01-24 24 H,481.89542
2019-01-25 01 H,606.14575
2019-01-25 02 H,512.5961
2019-01-25 03 H,467.35016
2019-01-25 04 H,481.79395
2019-01-25 05 H,563.8136
2019-01-25 06 H,565.79004
2019-01-25 07 H,621.8494
2019-01-25 08 H,748.1899
2019-01-25 09 H,774.3739
2019-01-25 10 H,765.58673
2019-01-25 11 H,721.8299
2019-01-25 12 H,644.0743
2019-01-25 13 H,588.8358
2019-01-25 14 H,579.85706
2019-01-25 15 H,546.0728
2019-01-25 16 H,550.3094
2019-01-25 17 H,573.3104
2019-01-25 18 H,647.4216
2019-01-25 19 H,742.35034
2019-01-25 20 H,769.8052
2019-01-25 21 H,756.39545
2019-01-25 22 H,731.658
2019-01-25 23 H,707.5417
2019-01-25 24 H,682.61945
2019-01-26 01 H,777.8464
2019-01-26 02 H,651.38544
2019-01-26 03 H,606.3489
2019-01-26 04 H,626.95154
2019-01-26 05 H,692.735
2019-01-26 06 H,689.66986
2019-01-26 07 H,669.3956
2019-01-26 08 H,767.03625
2019-01-26 09 H,832.4904
2019-01-26 10 H,846.417
2019-01-26 11 H,813.0408
2019-01-26 12 H,752.5659
2019-01-26 13 H,686.86005
2019-01-26 14 H,670.88324
2019-01-26 15 H,629.1949
2019-01-26 16 H,618.595
2019-01-26 17 H,650.4334
2019-01-26 18 H,718.672
2019-01-26 19 H,800.9573
2019-01-26 20 H,851.1698
2019-01-26 21 H,785.135
2019-01-26 22 H,752.7126
2019-01-26 23 H,756.85345
2019-01-26 24 H,718.6045
2019-01-27 01 H,753.88403
2019-01-27 02 H,553.5121
2019-01-27 03 H,512.45514
2019-01-27 04 H,529.80896
2019-01-27 05 H,580.8563
2019-01-27 06 H,565.1114
2019-01-27 07 H,563.8417
2019-01-27 08 H,629.4404
2019-01-27 09 H,720.9351
2019-01-27 10 H,780.3389
2019-01-27 11 H,757.9634
